-14.0991,-19.4702
-14.0991,-19.4702
-12.8784,-18.3716
-12.8784,-18.3716
-11.4441,-17.0593
-11.4441,-17.0593
-10.8643,-16.2964
-10.8643,-16.2964
-10.7117,-15.7166
-10.7117,-15.7166
-11.1694,-15.7471
-11.1694,-15.7471
-11.5967,-15.686
-11.5967,-15.686
-12.3596,-15.7166
-12.3596,-15.7166
-12.9089,-16.0522
-12.9089,-16.0522
-13.855,-16.571
-13.855,-16.571
-14.8315,-16.9983
-14.8315,-16.9983
-15.7471,-18.0664
-15.7471,-18.0664
-16.7542,-18.5547
-16.7542,-18.5547
-17.7002,-19.165
-17.7002,-19.165
-18.9819,-19.989
-18.9819,-19.989
-20.4773,-20.9961
-20.4773,-20.9961
-22.3694,-22.2778
-22.3694,-22.2778
-24.4141,-23.3765
-24.4141,-23.3765
-26.7944,-24.9023
-26.7944,-24.9023
-28.7781,-25.8789
-28.7781,-25.8789
-30.2124,-26.5198
-30.2124,-26.5198
-30.9448,-26.5198
-30.9448,-26.5198
-31.1279,-26.1841
-31.1279,-26.1841
-30.7312,-25.2075
-30.7312,-25.2075
-29.9988,-24.2004
-29.9988,-24.2004
-28.5034,-23.1934
-28.5034,-23.1934
-26.3062,-21.4844
-26.3062,-21.4844
-23.5901,-19.928
-23.5901,-19.928
-20.6604,-17.5171
-20.6604,-17.5171
-17.5476,-15.625
-17.5476,-15.625
-15.3198,-14.0991
-15.3198,-14.0991
-14.4043,-13.7939
-14.4043,-13.7939
-14.8621,-14.0991
-14.8621,-14.0991
-16.1133,-15.4724
-16.1133,-15.4724
-17.9443,-16.9067
-17.9443,-16.9067
-19.8975,-18.4326
-19.8975,-18.4326
-21.8811,-19.5007
-21.8811,-19.5007
-23.7732,-20.9656
-23.7732,-20.9656
-25.5127,-21.637
-25.5127,-21.637
-26.5198,-22.1252
-26.5198,-22.1252
-26.7639,-21.7896
-26.7639,-21.7896
-26.4893,-20.7825
-26.4893,-20.7825
-25.5127,-19.2871
-25.5127,-19.2871
-24.5667,-17.4561
-24.5667,-17.4561
-23.1934,-15.1367
-23.1934,-15.1367
-22.0947,-13.1531
-22.0947,-13.1531
-20.9045,-11.1389
-20.9045,-11.1389
-19.928,-9.552
-19.928,-9.552
-19.4702,-8.60596
-19.4702,-8.60596
-19.4397,-8.45337
-19.4397,-8.45337
-19.7449,-8.94165
-19.7449,-8.94165
-20.3857,-9.76563
-20.3857,-9.76563
-21.1792,-10.7422
-21.1792,-10.7422
-21.4233,-11.322
-21.4233,-11.322
-21.3928,-11.322
-21.3928,-11.322
-20.9351,-11.3525
-20.9351,-11.3525
-19.8669,-10.5591
-19.8669,-10.5591
-18.3411,-9.58252
-18.3411,-9.58252
-16.4795,-8.54492
-16.4795,-8.54492
-15.0146,-7.65991
-15.0146,-7.65991
-13.8245,-7.1106
-13.8245,-7.1106
-13.1531,-7.44629
-13.1531,-7.44629
-13.0615,-8.23975
-13.0615,-8.23975
-13.855,-9.58252
-13.855,-9.58252
-14.801,-11.5967
-14.801,-11.5967
-16.4795,-13.031
-16.4795,-13.031
-17.9443,-14.9841
-17.9443,-14.9841
-19.4702,-16.9373
-19.4702,-16.9373
-20.9351,-18.0359
-20.9351,-18.0359
-22.1252,-19.5313
-22.1252,-19.5313
-23.5901,-20.9961
-23.5901,-20.9961
-25.0244,-22.4304
-25.0244,-22.4304
-27.0996,-24.2615
-27.0996,-24.2615
-29.2053,-26.1841
-29.2053,-26.1841
-31.189,-28.1677
-31.189,-28.1677
-33.5388,-29.9072
-33.5388,-29.9072
-35.553,-31.4941
-35.553,-31.4941
-37.4451,-32.7148
-37.4451,-32.7148
-39.0015,-34.1797
-39.0015,-34.1797
-40.2527,-34.8511
-40.2527,-34.8511
-40.863,-35.3394
-40.863,-35.3394
-40.9241,-35.3394
-40.9241,-35.3394
-40.2222,-34.9731
-40.2222,-34.9731
-38.9404,-33.6609
-38.9404,-33.6609
-37.384,-31.6772
-37.384,-31.6772
-35.4919,-29.7546
-35.4919,-29.7546
-34.0271,-27.8015
-34.0271,-27.8015
-32.8064,-25.8484
-32.8064,-25.8484
-32.135,-23.8647
-32.135,-23.8647
-31.7078,-22.4304
-31.7078,-22.4304
-31.6467,-21.5149
-31.6467,-21.5149
-31.5552,-21.698
-31.5552,-21.698
-32.3792,-22.3999
-32.3792,-22.3999
-33.3557,-23.5291
-33.3557,-23.5291
-34.3018,-25.177
-34.3018,-25.177
-35.2783,-26.7334
-35.2783,-26.7334
-36.377,-28.6255
-36.377,-28.6255
-37.323,-31.1279
-37.323,-31.1279
-38.6963,-33.3557
-38.6963,-33.3557
-39.7339,-35.4919
-39.7339,-35.4919
-40.863,-37.1399
-40.863,-37.1399
-41.3818,-38.0249
-41.3818,-38.0249
-41.3818,-38.269
-41.3818,-38.269
-41.4429,-37.9333
-41.4429,-37.9333
-40.9546,-37.384
-40.9546,-37.384
-40.9546,-36.7432
-40.9546,-36.7432
-40.9241,-36.2549
-40.9241,-36.2549
-41.4124,-36.3159
-41.4124,-36.3159
-41.9312,-36.6516
-41.9312,-36.6516
-42.6941,-37.1704
-42.6941,-37.1704
-43.3655,-37.5977
-43.3655,-37.5977
-43.9148,-38.1775
-43.9148,-38.1775
-44.281,-38.7573
-44.281,-38.7573
-43.9148,-38.7878
-43.9148,-38.7878
-43.457,-39.2456
